Serial Number,Product Category,Product Name,Platform,Launch Price,Current Price,Discount Percentage,Ratings,Reviews Count,Stock Status,Sale Event,Condition,Date,Color,RAM,Storage
4578,iPhone,iPhone 15 Pro Max 128GB,Croma,279600,212141,24.13,4.6,48440,Pre-order,Republic Day Sale,Refurbished,2023-12-05,Gold,36GB,128GB
4579,iPhone,iPhone 15 Pro Max 128GB,Croma,245535,234482,4.5,5.0,15968,In Stock,Great Indian Festival,New,2023-05-25,Black,16GB,128GB
4580,iPhone,iPhone 15 Pro Max 128GB,Flipkart,112066,90668,19.09,4.6,45010,In Stock,Diwali Sale,New,2026-02-19,Silver,4GB,128GB
4581,iPhone,iPhone 15 Pro Max 128GB,Croma,101660,77858,23.41,4.5,47378,In Stock,Great Indian Festival,Refurbished,2026-10-28,Black,4GB,128GB
4582,iPhone,iPhone 15 Pro Max 128GB,Amazon,141061,108772,22.89,4.3,36553,In Stock,No Sale,Refurbished,2024-08-07,Silver,36GB,128GB
4583,iPhone,iPhone 15 Pro Max 128GB,Reliance Digital,134108,126178,5.91,4.6,19624,Pre-order,Republic Day Sale,New,2024-03-12,Gold,6GB,128GB
4584,iPhone,iPhone 15 Pro Max 128GB,Amazon,201191,171535,14.74,4.2,7583,Out of Stock,No Sale,New,2024-03-11,Midnight,36GB,128GB
4585,iPhone,iPhone 15 Pro Max 128GB,Flipkart,237482,232301,2.18,4.6,19806,Out of Stock,Republic Day Sale,Refurbished,2025-03-02,White,4GB,128GB
4586,iPhone,iPhone 15 Pro Max 128GB,Croma,33664,24313,27.78,4.3,7091,Low Stock,Great Indian Festival,Refurbished,2025-08-21,Titanium,24GB,128GB
4587,iPhone,iPhone 15 Pro Max 128GB,Flipkart,26878,19937,25.82,4.4,44161,Pre-order,Republic Day Sale,New,2024-05-06,Black,16GB,128GB
4588,iPhone,iPhone 15 Pro Max 128GB,Reliance Digital,232201,224484,3.32,4.2,49425,Out of Stock,Diwali Sale,Refurbished,2025-04-07,White,6GB,128GB
4589,iPhone,iPhone 15 Pro Max 128GB,Flipkart,272285,211085,22.48,4.9,43746,Low Stock,No Sale,New,2023-07-03,Silver,4GB,128GB
4590,iPhone,iPhone 15 Pro Max 1TB,Amazon,266268,255456,4.06,4.3,26696,In Stock,Diwali Sale,New,2023-09-14,Space Gray,24GB,1TB
4591,iPhone,iPhone 15 Pro Max 1TB,Croma,63914,55571,13.05,4.8,35631,Out of Stock,Republic Day Sale,Refurbished,2026-12-28,Pink,6GB,1TB
4592,iPhone,iPhone 15 Pro Max 1TB,Flipkart,109562,107177,2.18,4.9,38004,Pre-order,Republic Day Sale,New,2026-05-26,Gold,8GB,1TB
4593,iPhone,iPhone 15 Pro Max 1TB,Reliance Digital,93311,74771,19.87,4.7,5034,Low Stock,Great Indian Festival,Refurbished,2026-04-13,Black,16GB,1TB
4594,iPhone,iPhone 15 Pro Max 1TB,Croma,82977,69188,16.62,4.7,5461,In Stock,Great Indian Festival,New,2023-03-03,Midnight,24GB,1TB
4595,iPhone,iPhone 15 Pro Max 1TB,Croma,118984,100985,15.13,4.1,46440,Low Stock,Diwali Sale,New,2026-03-30,Gold,36GB,1TB
4596,iPhone,iPhone 15 Pro Max 1TB,Croma,311435,300602,3.48,4.4,42201,Pre-order,Diwali Sale,Refurbished,2023-02-18,Titanium,16GB,1TB
4597,iPhone,iPhone 15 Pro Max 1TB,Reliance Digital,122291,103250,15.57,4.9,17359,Out of Stock,Big Billion Days,Refurbished,2023-04-08,Black,8GB,1TB
4598,iPhone,iPhone 15 Pro Max 1TB,Reliance Digital,146233,104917,28.25,4.4,37164,Low Stock,Diwali Sale,New,2024-01-06,Titanium,16GB,1TB
4599,iPhone,iPhone 15 Pro Max 1TB,Amazon,127877,124810,2.4,4.7,37997,In Stock,No Sale,Refurbished,2025-04-29,Blue,4GB,1TB
4600,iPhone,iPhone 15 Pro Max 1TB,Amazon,53867,53338,0.98,4.7,1758,Low Stock,Big Billion Days,New,2025-05-28,Gold,24GB,1TB
4601,iPhone,iPhone 15 Pro Max 1TB,Croma,286249,241041,15.79,4.6,10877,Low Stock,No Sale,New,2025-11-11,Purple,6GB,1TB
4602,iPhone,iPhone 15 Pro Max 1TB,Reliance Digital,264844,213250,19.48,4.1,40160,Low Stock,Republic Day Sale,New,2026-02-08,Blue,24GB,1TB
4603,iPhone,iPhone 15 Pro Max 1TB,Croma,144720,139109,3.88,4.6,35923,Out of Stock,Big Billion Days,New,2023-07-06,Space Gray,16GB,1TB
4604,iPhone,iPhone 15 Pro Max 1TB,Amazon,192167,136339,29.05,4.1,15348,Out of Stock,Great Indian Festival,New,2025-12-19,Blue,24GB,1TB
4605,iPhone,iPhone 15 Pro Max 1TB,Amazon,347362,273325,21.31,4.0,31332,Pre-order,Diwali Sale,Refurbished,2024-05-12,Midnight,24GB,1TB
4606,iPhone,iPhone 15 Pro Max 1TB,Croma,31735,27694,12.73,5.0,48971,In Stock,Great Indian Festival,Refurbished,2026-09-28,Titanium,8GB,1TB
4607,iPhone,iPhone 15 Pro Max 1TB,Reliance Digital,295990,292334,1.23,4.6,48536,Low Stock,Diwali Sale,Refurbished,2026-01-21,Gold,4GB,1TB
4608,iPhone,iPhone 15 Pro Max 256GB,Reliance Digital,39424,33733,14.43,4.6,13146,Pre-order,Diwali Sale,Refurbished,2025-04-28,Space Gray,16GB,256GB
4609,iPhone,iPhone 15 Pro Max 256GB,Amazon,170634,167013,2.12,4.3,19571,Low Stock,Diwali Sale,Refurbished,2023-09-25,Black,4GB,256GB
4610,iPhone,iPhone 15 Pro Max 256GB,Croma,236990,194942,17.74,4.1,43694,Pre-order,Big Billion Days,Refurbished,2023-02-05,Space Gray,24GB,256GB
4611,iPhone,iPhone 15 Pro Max 256GB,Amazon,114446,105986,7.39,4.8,5909,Pre-order,No Sale,Refurbished,2024-04-10,Midnight,8GB,256GB
4612,iPhone,iPhone 15 Pro Max 256GB,Croma,37332,31787,14.85,4.7,22855,Pre-order,Republic Day Sale,New,2026-01-19,Black,24GB,256GB
4613,iPhone,iPhone 15 Pro Max 256GB,Amazon,66696,48607,27.12,4.1,49022,In Stock,Republic Day Sale,Refurbished,2026-10-12,Titanium,8GB,256GB
4614,iPhone,iPhone 15 Pro Max 256GB,Flipkart,170167,166684,2.05,4.4,32317,In Stock,Great Indian Festival,New,2023-04-24,Green,36GB,256GB
4615,iPhone,iPhone 15 Pro Max 256GB,Croma,347783,338685,2.62,4.1,29363,Out of Stock,Republic Day Sale,Refurbished,2025-03-16,White,36GB,256GB
4616,iPhone,iPhone 15 Pro Max 256GB,Amazon,52853,47642,9.86,4.1,45319,Out of Stock,Diwali Sale,Refurbished,2024-04-21,Black,36GB,256GB
4617,iPhone,iPhone 15 Pro Max 256GB,Reliance Digital,82283,75370,8.4,5.0,25191,Pre-order,No Sale,Refurbished,2024-02-08,Silver,8GB,256GB
4618,iPhone,iPhone 15 Pro Max 256GB,Reliance Digital,12651,9909,21.67,4.0,34061,Low Stock,No Sale,New,2023-08-14,Midnight,36GB,256GB
4619,iPhone,iPhone 15 Pro Max 256GB,Reliance Digital,38012,34488,9.27,4.6,28142,In Stock,Diwali Sale,Refurbished,2025-05-09,Silver,36GB,256GB
4620,iPhone,iPhone 15 Pro Max 256GB,Croma,164804,124519,24.44,5.0,42159,Pre-order,Diwali Sale,Refurbished,2024-03-29,Silver,36GB,256GB
4621,iPhone,iPhone 15 Pro Max 256GB,Reliance Digital,100090,72923,27.14,4.2,45874,Low Stock,Republic Day Sale,New,2026-05-21,Pink,16GB,256GB
4622,iPhone,iPhone 15 Pro Max 256GB,Croma,26102,24730,5.25,4.4,11710,Low Stock,Diwali Sale,New,2025-02-19,Space Gray,6GB,256GB
4623,iPhone,iPhone 15 Pro Max 512GB,Reliance Digital,279364,250548,10.31,4.5,17697,In Stock,Diwali Sale,New,2025-11-28,Purple,16GB,512GB
4624,iPhone,iPhone 15 Pro Max 512GB,Croma,174094,148237,14.85,5.0,46767,Pre-order,Big Billion Days,Refurbished,2026-08-16,Silver,6GB,512GB
4625,iPhone,iPhone 15 Pro Max 512GB,Reliance Digital,114545,97259,15.09,4.4,327,In Stock,Big Billion Days,New,2023-06-23,Silver,24GB,512GB
4626,iPhone,iPhone 15 Pro Max 512GB,Croma,173286,143477,17.2,4.9,28843,Pre-order,Great Indian Festival,Refurbished,2024-02-05,Midnight,4GB,512GB
4627,iPhone,iPhone 15 Pro Max 512GB,Flipkart,248023,199688,19.49,4.1,6797,Pre-order,No Sale,Refurbished,2023-11-07,Space Gray,6GB,512GB
4628,iPhone,iPhone 15 Pro Max 512GB,Croma,284506,244939,13.91,4.0,11034,Pre-order,Diwali Sale,New,2024-01-29,Black,4GB,512GB
4629,iPhone,iPhone 15 Pro Max 512GB,Flipkart,346153,277045,19.96,4.5,48885,In Stock,Big Billion Days,Refurbished,2023-07-13,Midnight,8GB,512GB
4630,iPhone,iPhone 15 Pro Max 512GB,Flipkart,262964,234656,10.76,4.4,22527,Pre-order,Republic Day Sale,Refurbished,2023-08-18,Gold,36GB,512GB
4631,iPhone,iPhone 15 Pro Max 512GB,Reliance Digital,211432,199066,5.85,4.7,24587,Low Stock,No Sale,New,2026-05-06,Gold,6GB,512GB
4632,iPhone,iPhone 15 Pro Max 512GB,Flipkart,194134,190539,1.85,4.2,28075,Low Stock,Diwali Sale,Refurbished,2026-04-18,Space Gray,24GB,512GB
4633,iPhone,iPhone 15 Pro Max 512GB,Flipkart,201477,187939,6.72,5.0,23499,Out of Stock,No Sale,New,2025-03-07,Purple,8GB,512GB
4634,iPhone,iPhone 15 Pro Max 512GB,Amazon,346334,319739,7.68,4.9,22641,Pre-order,Diwali Sale,Refurbished,2024-02-23,Black,16GB,512GB
4635,iPhone,iPhone 15 Pro Max 512GB,Croma,95434,77629,18.66,4.1,49917,In Stock,Republic Day Sale,Refurbished,2023-11-29,Green,16GB,512GB
4636,iPhone,iPhone 15 Pro Max 512GB,Reliance Digital,270280,192440,28.8,4.0,4094,Pre-order,Republic Day Sale,Refurbished,2026-04-17,Blue,16GB,512GB
4637,iPhone,iPhone 15 Pro Max 512GB,Flipkart,60356,60219,0.23,4.5,33893,Pre-order,Great Indian Festival,Refurbished,2024-01-29,Gold,16GB,512GB
4638,iPhone,iPhone 15 Pro Max 512GB,Croma,209565,180021,14.1,4.5,14574,Pre-order,Republic Day Sale,New,2025-11-05,Midnight,16GB,512GB
4639,iPhone,iPhone 15 Pro Max 512GB,Amazon,29788,29290,1.67,4.2,29860,In Stock,Diwali Sale,New,2026-03-20,Blue,8GB,512GB
4640,iPhone,iPhone 16 128GB,Amazon,46937,45764,2.5,4.5,49473,Out of Stock,Great Indian Festival,Refurbished,2023-08-13,Green,4GB,128GB
4641,iPhone,iPhone 16 128GB,Flipkart,244040,186122,23.73,4.5,32215,Pre-order,No Sale,New,2026-03-14,Midnight,36GB,128GB
4642,iPhone,iPhone 16 128GB,Flipkart,270221,222098,17.81,5.0,3078,In Stock,No Sale,Refurbished,2024-10-16,Midnight,8GB,128GB
4643,iPhone,iPhone 16 128GB,Reliance Digital,310828,241204,22.4,5.0,42222,Out of Stock,Diwali Sale,Refurbished,2025-08-09,Green,6GB,128GB
4644,iPhone,iPhone 16 128GB,Amazon,15036,10549,29.84,4.4,26404,Out of Stock,No Sale,New,2023-07-04,Black,36GB,128GB
4645,iPhone,iPhone 16 128GB,Croma,120405,116835,2.96,4.0,33614,Out of Stock,Great Indian Festival,New,2026-02-01,Space Gray,6GB,128GB
4646,iPhone,iPhone 16 128GB,Amazon,348587,258738,25.78,5.0,21510,Low Stock,Big Billion Days,Refurbished,2024-05-31,Gold,4GB,128GB
4647,iPhone,iPhone 16 128GB,Reliance Digital,21408,18634,12.96,4.8,27700,Pre-order,No Sale,New,2024-03-15,Titanium,4GB,128GB
4648,iPhone,iPhone 16 128GB,Amazon,158945,152317,4.17,4.4,24982,In Stock,Diwali Sale,New,2026-02-21,Midnight,4GB,128GB
4649,iPhone,iPhone 16 128GB,Amazon,116208,111406,4.13,4.3,46275,Low Stock,Great Indian Festival,New,2025-07-01,Silver,16GB,128GB
4650,iPhone,iPhone 16 128GB,Croma,18236,17364,4.78,4.1,10015,In Stock,Diwali Sale,New,2023-12-20,White,16GB,128GB
4651,iPhone,iPhone 16 128GB,Reliance Digital,130639,127775,2.19,4.7,24318,Low Stock,No Sale,New,2025-03-14,Space Gray,36GB,128GB
4652,iPhone,iPhone 16 128GB,Reliance Digital,237911,216108,9.16,4.8,31325,Low Stock,Big Billion Days,New,2023-09-16,Black,16GB,128GB
4653,iPhone,iPhone 16 128GB,Reliance Digital,87136,68519,21.37,4.4,47552,Out of Stock,Republic Day Sale,New,2024-01-23,Purple,36GB,128GB
4654,iPhone,iPhone 16 128GB,Amazon,343037,316145,7.84,4.8,10132,Pre-order,Diwali Sale,Refurbished,2025-01-20,Midnight,6GB,128GB
4655,iPhone,iPhone 16 128GB,Reliance Digital,215548,161266,25.18,4.4,40723,In Stock,Great Indian Festival,Refurbished,2024-12-12,Purple,8GB,128GB
4656,iPhone,iPhone 16 128GB,Croma,132422,122231,7.7,4.5,5121,Low Stock,Big Billion Days,New,2026-08-09,Silver,4GB,128GB
4657,iPhone,iPhone 16 128GB,Amazon,281630,217580,22.74,4.8,27252,Low Stock,Big Billion Days,New,2023-01-11,Titanium,6GB,128GB
4658,iPhone,iPhone 16 128GB,Flipkart,77703,75539,2.78,4.7,18362,Low Stock,Diwali Sale,Refurbished,2023-02-04,Blue,24GB,128GB
4659,iPhone,iPhone 16 128GB,Croma,142571,124300,12.82,4.6,19328,Pre-order,Big Billion Days,Refurbished,2023-09-27,Pink,36GB,128GB
4660,iPhone,iPhone 16 128GB,Amazon,161693,159900,1.11,4.2,37767,Out of Stock,Diwali Sale,Refurbished,2024-05-19,Gold,16GB,128GB
4661,iPhone,iPhone 16 128GB,Reliance Digital,145270,103504,28.75,4.1,30247,Out of Stock,Republic Day Sale,Refurbished,2025-02-02,Blue,4GB,128GB
4662,iPhone,iPhone 16 128GB,Croma,209863,163242,22.21,4.1,40051,Out of Stock,No Sale,Refurbished,2023-08-22,Pink,4GB,128GB
4663,iPhone,iPhone 16 128GB,Flipkart,224894,215625,4.12,4.7,26335,In Stock,Great Indian Festival,New,2026-03-09,Blue,6GB,128GB
4664,iPhone,iPhone 16 128GB,Amazon,215446,190537,11.56,4.7,15957,Low Stock,No Sale,Refurbished,2025-04-07,Silver,16GB,128GB
4665,iPhone,iPhone 16 128GB,Flipkart,276981,249941,9.76,4.3,10632,Low Stock,No Sale,Refurbished,2024-12-31,Blue,4GB,128GB
4666,iPhone,iPhone 16 128GB,Amazon,177603,124649,29.82,4.9,16772,Pre-order,Diwali Sale,Refurbished,2026-08-28,Space Gray,6GB,128GB
4667,iPhone,iPhone 16 128GB,Amazon,301006,230432,23.45,4.7,8743,Low Stock,Great Indian Festival,Refurbished,2026-04-26,Pink,4GB,128GB
4668,iPhone,iPhone 16 1TB,Reliance Digital,181568,171392,5.6,4.2,6665,In Stock,Great Indian Festival,New,2023-02-11,Silver,4GB,1TB
4669,iPhone,iPhone 16 1TB,Reliance Digital,279671,209639,25.04,4.1,13598,Low Stock,Republic Day Sale,New,2024-10-09,Green,4GB,1TB
4670,iPhone,iPhone 16 1TB,Reliance Digital,211450,207760,1.74,4.3,8570,Out of Stock,Diwali Sale,New,2026-10-20,Gold,4GB,1TB
4671,iPhone,iPhone 16 1TB,Reliance Digital,267596,250384,6.43,4.6,15887,Out of Stock,Great Indian Festival,New,2026-04-03,Pink,8GB,1TB
4672,iPhone,iPhone 16 1TB,Flipkart,155790,122002,21.69,4.6,36859,Out of Stock,Republic Day Sale,Refurbished,2025-10-24,Midnight,16GB,1TB
4673,iPhone,iPhone 16 1TB,Reliance Digital,69965,51473,26.43,4.7,10169,Pre-order,Diwali Sale,Refurbished,2026-11-05,White,6GB,1TB
4674,iPhone,iPhone 16 1TB,Croma,40648,32485,20.08,4.3,32271,Out of Stock,Diwali Sale,Refurbished,2026-04-06,Purple,8GB,1TB
4675,iPhone,iPhone 16 1TB,Amazon,82633,79111,4.26,4.5,49196,Pre-order,Republic Day Sale,New,2025-03-03,White,24GB,1TB
4676,iPhone,iPhone 16 1TB,Flipkart,88007,82767,5.95,4.3,16874,Low Stock,Diwali Sale,Refurbished,2024-01-06,Pink,16GB,1TB
4677,iPhone,iPhone 16 1TB,Croma,174214,160661,7.78,4.4,48842,Out of Stock,No Sale,New,2026-10-27,White,8GB,1TB
4678,iPhone,iPhone 16 1TB,Croma,253140,184591,27.08,5.0,32282,Pre-order,Great Indian Festival,New,2025-05-20,Midnight,24GB,1TB
4679,iPhone,iPhone 16 1TB,Amazon,151329,109807,27.44,4.8,18801,In Stock,Republic Day Sale,Refurbished,2023-09-24,Pink,24GB,1TB
4680,iPhone,iPhone 16 1TB,Amazon,55798,42965,23.0,4.5,31478,Low Stock,No Sale,Refurbished,2023-09-03,Pink,36GB,1TB
4681,iPhone,iPhone 16 1TB,Amazon,167656,138224,17.55,4.6,21509,Out of Stock,No Sale,Refurbished,2023-06-27,Blue,4GB,1TB
4682,iPhone,iPhone 16 1TB,Flipkart,54547,39583,27.43,4.5,43263,Low Stock,Great Indian Festival,Refurbished,2023-12-11,Silver,6GB,1TB
4683,iPhone,iPhone 16 256GB,Croma,61710,47922,22.34,4.1,4440,Pre-order,No Sale,New,2025-11-04,Blue,24GB,256GB
4684,iPhone,iPhone 16 256GB,Amazon,330163,258737,21.63,4.3,6378,Low Stock,No Sale,New,2025-05-26,Black,36GB,256GB
4685,iPhone,iPhone 16 256GB,Amazon,282683,240190,15.03,4.1,47681,Out of Stock,Big Billion Days,New,2025-07-14,Gold,8GB,256GB
4686,iPhone,iPhone 16 256GB,Reliance Digital,338022,238137,29.55,4.3,47155,Pre-order,No Sale,New,2024-11-06,Space Gray,36GB,256GB
4687,iPhone,iPhone 16 256GB,Flipkart,255241,254209,0.4,5.0,14855,Low Stock,No Sale,New,2026-01-17,Midnight,24GB,256GB
4688,iPhone,iPhone 16 256GB,Croma,322813,239598,25.78,4.9,5366,In Stock,Great Indian Festival,Refurbished,2023-12-27,White,16GB,256GB
4689,iPhone,iPhone 16 256GB,Reliance Digital,30466,26940,11.57,4.7,49290,Low Stock,Great Indian Festival,Refurbished,2026-03-07,Gold,16GB,256GB
4690,iPhone,iPhone 16 256GB,Amazon,13888,10143,26.96,4.1,29947,Pre-order,Diwali Sale,Refurbished,2026-11-03,Blue,8GB,256GB
4691,iPhone,iPhone 16 256GB,Amazon,158802,111416,29.84,4.7,18510,Out of Stock,Diwali Sale,New,2026-09-18,Titanium,4GB,256GB
4692,iPhone,iPhone 16 256GB,Flipkart,196340,184546,6.01,4.4,23271,In Stock,Diwali Sale,Refurbished,2024-11-14,Purple,36GB,256GB
4693,iPhone,iPhone 16 256GB,Reliance Digital,252980,217996,13.83,4.4,4523,Low Stock,Big Billion Days,New,2024-10-27,White,36GB,256GB
4694,iPhone,iPhone 16 256GB,Amazon,201347,190058,5.61,4.3,29117,Pre-order,Republic Day Sale,Refurbished,2024-05-18,Black,16GB,256GB
4695,iPhone,iPhone 16 256GB,Flipkart,172342,124795,27.59,4.4,38416,Low Stock,Great Indian Festival,Refurbished,2023-07-08,Midnight,36GB,256GB
4696,iPhone,iPhone 16 256GB,Amazon,94996,83768,11.82,4.8,13945,Out of Stock,Great Indian Festival,New,2024-08-18,Green,4GB,256GB
4697,iPhone,iPhone 16 256GB,Croma,313282,282480,9.83,4.1,20404,Pre-order,No Sale,New,2024-08-13,Purple,4GB,256GB
4698,iPhone,iPhone 16 512GB,Croma,184428,134877,26.87,4.5,43979,Low Stock,Big Billion Days,Refurbished,2026-04-18,Pink,4GB,512GB
4699,iPhone,iPhone 16 512GB,Croma,290124,209608,27.75,4.9,7110,In Stock,Big Billion Days,New,2026-06-10,Titanium,24GB,512GB
4700,iPhone,iPhone 16 512GB,Flipkart,20892,18341,12.21,4.6,26088,Out of Stock,Great Indian Festival,New,2026-05-24,Black,36GB,512GB
4701,iPhone,iPhone 16 512GB,Flipkart,219677,209128,4.8,4.8,2046,In Stock,Diwali Sale,New,2026-09-23,Purple,6GB,512GB
4702,iPhone,iPhone 16 512GB,Flipkart,334336,325962,2.5,4.9,17567,Pre-order,No Sale,New,2024-08-01,Purple,24GB,512GB
4703,iPhone,iPhone 16 512GB,Amazon,89151,67731,24.03,4.7,28236,Pre-order,Great Indian Festival,New,2026-03-05,Pink,4GB,512GB
4704,iPhone,iPhone 16 512GB,Amazon,218915,178119,18.64,4.4,47954,Low Stock,Diwali Sale,Refurbished,2025-10-08,White,16GB,512GB
4705,iPhone,iPhone 16 512GB,Reliance Digital,166775,153557,7.93,4.3,21940,Low Stock,Big Billion Days,Refurbished,2026-10-11,Pink,16GB,512GB
4706,iPhone,iPhone 16 512GB,Reliance Digital,128965,109270,15.27,4.2,10339,Out of Stock,Great Indian Festival,Refurbished,2023-03-03,Titanium,24GB,512GB
4707,iPhone,iPhone 16 512GB,Croma,308247,224922,27.03,4.9,10082,In Stock,Republic Day Sale,Refurbished,2026-10-05,White,24GB,512GB
4708,iPhone,iPhone 16 512GB,Croma,172714,131835,23.67,4.1,18930,Low Stock,No Sale,Refurbished,2023-02-18,Blue,36GB,512GB
4709,iPhone,iPhone 16 512GB,Croma,252935,244782,3.22,4.8,26948,In Stock,Big Billion Days,New,2024-08-19,Gold,16GB,512GB
4710,iPhone,iPhone 16 512GB,Flipkart,300825,293816,2.33,4.0,5813,Low Stock,Republic Day Sale,Refurbished,2025-09-09,Purple,16GB,512GB
4711,iPhone,iPhone 16 512GB,Reliance Digital,176613,164770,6.71,4.2,8015,Pre-order,Great Indian Festival,Refurbished,2023-09-30,Purple,4GB,512GB
4712,iPhone,iPhone 16 512GB,Reliance Digital,89165,85339,4.29,4.7,43238,Out of Stock,Republic Day Sale,Refurbished,2025-05-21,Titanium,6GB,512GB
4713,iPhone,iPhone 16 512GB,Amazon,68745,64089,6.77,4.4,343,In Stock,Great Indian Festival,New,2026-01-05,Pink,4GB,512GB
4714,iPhone,iPhone 16 512GB,Amazon,163819,132717,18.99,4.3,6097,Out of Stock,Big Billion Days,New,2026-09-30,Purple,4GB,512GB
4715,iPhone,iPhone 16 Plus 128GB,Amazon,118849,95600,19.56,4.0,19419,Out of Stock,Diwali Sale,Refurbished,2024-10-03,Midnight,4GB,128GB
4716,iPhone,iPhone 16 Plus 128GB,Amazon,224697,201415,10.36,4.0,42721,Out of Stock,Diwali Sale,Refurbished,2024-10-14,Space Gray,4GB,128GB
4717,iPhone,iPhone 16 Plus 128GB,Reliance Digital,151210,127184,15.89,4.0,9161,Pre-order,Big Billion Days,New,2023-07-12,Titanium,6GB,128GB
4718,iPhone,iPhone 16 Plus 128GB,Reliance Digital,68467,56479,17.51,4.8,43478,Out of Stock,Diwali Sale,New,2024-09-28,White,24GB,128GB
4719,iPhone,iPhone 16 Plus 128GB,Croma,86702,85068,1.88,4.2,2875,Out of Stock,Big Billion Days,New,2026-04-22,White,36GB,128GB
4720,iPhone,iPhone 16 Plus 128GB,Croma,334932,270880,19.12,4.1,32710,Out of Stock,Republic Day Sale,New,2024-01-20,Blue,24GB,128GB
4721,iPhone,iPhone 16 Plus 128GB,Flipkart,339068,302937,10.66,4.3,15298,Low Stock,Great Indian Festival,Refurbished,2024-09-18,Purple,6GB,128GB
4722,iPhone,iPhone 16 Plus 128GB,Croma,168228,138562,17.63,4.3,43136,Low Stock,Great Indian Festival,New,2023-11-27,White,36GB,128GB
4723,iPhone,iPhone 16 Plus 128GB,Flipkart,80711,70089,13.16,4.5,9458,Out of Stock,Republic Day Sale,Refurbished,2026-11-18,White,4GB,128GB
4724,iPhone,iPhone 16 Plus 128GB,Reliance Digital,29259,26924,7.98,5.0,47099,Low Stock,No Sale,New,2025-04-26,Space Gray,36GB,128GB
4725,iPhone,iPhone 16 Plus 128GB,Amazon,25045,23992,4.2,4.2,48628,In Stock,Great Indian Festival,Refurbished,2025-04-25,Purple,24GB,128GB
4726,iPhone,iPhone 16 Plus 128GB,Croma,32625,32086,1.65,4.1,32748,Low Stock,Big Billion Days,Refurbished,2026-06-14,Blue,24GB,128GB
4727,iPhone,iPhone 16 Plus 128GB,Flipkart,231088,185057,19.92,5.0,4972,Low Stock,No Sale,Refurbished,2026-10-29,Midnight,6GB,128GB
4728,iPhone,iPhone 16 Plus 128GB,Reliance Digital,241398,199694,17.28,4.4,49654,Pre-order,Republic Day Sale,Refurbished,2026-04-22,Blue,24GB,128GB
4729,iPhone,iPhone 16 Plus 128GB,Reliance Digital,147560,105266,28.66,4.4,16038,Pre-order,Republic Day Sale,New,2025-04-03,Titanium,36GB,128GB
4730,iPhone,iPhone 16 Plus 128GB,Croma,223289,171313,23.28,5.0,28524,Low Stock,Diwali Sale,Refurbished,2026-06-16,Green,16GB,128GB
4731,iPhone,iPhone 16 Plus 128GB,Flipkart,119604,93562,21.77,4.7,25559,Out of Stock,Diwali Sale,Refurbished,2024-07-15,Blue,6GB,128GB
4732,iPhone,iPhone 16 Plus 128GB,Reliance Digital,80680,74407,7.77,4.6,10514,Pre-order,Great Indian Festival,Refurbished,2025-08-19,White,8GB,128GB
4733,iPhone,iPhone 16 Plus 128GB,Amazon,348262,335900,3.55,4.5,36454,Pre-order,Big Billion Days,New,2023-08-05,Pink,4GB,128GB
4734,iPhone,iPhone 16 Plus 1TB,Amazon,240142,192323,19.91,4.8,34190,Pre-order,Big Billion Days,Refurbished,2023-03-02,Pink,4GB,1TB
4735,iPhone,iPhone 16 Plus 1TB,Amazon,317262,223846,29.44,4.3,3444,Pre-order,No Sale,New,2023-10-30,Gold,36GB,1TB
4736,iPhone,iPhone 16 Plus 1TB,Amazon,215004,150583,29.96,4.6,7488,In Stock,Republic Day Sale,New,2023-07-26,Space Gray,16GB,1TB
4737,iPhone,iPhone 16 Plus 1TB,Croma,324700,266713,17.86,4.2,18964,Low Stock,Big Billion Days,Refurbished,2026-12-01,Midnight,8GB,1TB
4738,iPhone,iPhone 16 Plus 1TB,Flipkart,244070,220501,9.66,4.2,10207,Pre-order,No Sale,Refurbished,2026-11-03,Green,4GB,1TB
4739,iPhone,iPhone 16 Plus 1TB,Reliance Digital,159482,149359,6.35,4.4,41030,In Stock,No Sale,Refurbished,2025-04-10,Gold,4GB,1TB
4740,iPhone,iPhone 16 Plus 1TB,Reliance Digital,301665,276001,8.51,4.8,8212,Low Stock,Diwali Sale,New,2025-08-08,Blue,6GB,1TB
4741,iPhone,iPhone 16 Plus 1TB,Croma,297548,238202,19.94,4.8,16176,Out of Stock,Big Billion Days,New,2024-08-27,Green,6GB,1TB
4742,iPhone,iPhone 16 Plus 1TB,Croma,125451,120957,3.58,4.1,18665,Out of Stock,Republic Day Sale,Refurbished,2023-04-18,Purple,6GB,1TB
4743,iPhone,iPhone 16 Plus 1TB,Flipkart,48372,46871,3.1,4.3,30643,Low Stock,Great Indian Festival,Refurbished,2026-12-15,Pink,36GB,1TB
4744,iPhone,iPhone 16 Plus 1TB,Amazon,281191,223799,20.41,4.2,23432,Out of Stock,No Sale,New,2024-05-18,Midnight,4GB,1TB
4745,iPhone,iPhone 16 Plus 256GB,Flipkart,276098,262199,5.03,4.3,14542,Low Stock,No Sale,New,2025-04-21,Green,24GB,256GB
4746,iPhone,iPhone 16 Plus 256GB,Reliance Digital,14174,11983,15.46,5.0,7403,Out of Stock,Great Indian Festival,Refurbished,2025-04-09,White,8GB,256GB
4747,iPhone,iPhone 16 Plus 256GB,Reliance Digital,298821,295731,1.03,4.6,31830,In Stock,Republic Day Sale,Refurbished,2024-11-16,Purple,8GB,256GB
